CODIGO,DESCRICAO
607002860,ISOPOR 1/1 T1 400X120X20 RACK OASIS 1.6/1.8
607002861,ISOPOR 1/1 RC 400X150X60 RACK OASIS 1.8
607002862,ISOPOR 1/2 RC 1620X90X15 HOME ANGEL 1.8
607002863,ISOPOR 1/2 RC 450X150X45 HOME ANGEL 1.8
607002864,ISOPOR 1/2 T1 540X75X20 HOME ANGEL 1.8
607002865,ISOPOR 2/2 RC 300X180X40 HOME ANGEL 1.8
607002866,ISOPOR 2/2 T1 400X115X20 HOME ANGEL 1.8
607002867,ISOPOR 2/2 RC 1800X85X65 HOME ANGEL 1.8
607002868,ISOPOR 1/2 RC 490X350X15 HOME ANGEL 1.6
607002869,ISOPOR 1/2 RC 150X120X45 HOME ANGEL 1.6
607002870,ISOPOR 1/2 T1 540X70X20 HOME ANGEL 1.6
607002871,ISOPOR 2/2 RC 1620X100X55 HOME ANGEL 1.6
607002872,ISOPOR 2/2 T1 400X112X20 HOME ANGEL 1.6
607002873,ISOPOR 1/2-1/3 RC 1670X145X30 SUPREMO 2.3
607002874,ISOPOR 1/2-1/3 RC 490X150X20 SUPREMO 2.3
607002875,ISOPOR 1/2 RC 1808X145X30 PAINEL/HOME SUPREMO 1.8
607002876,ISOPOR 1/2 RC 890X150X20 PAINEL/HOME SUPREMO 1.8
607002877,ISOPOR 1/2 RC 800X110X18 PAINEL/HOME SUPREMO 1.8
607002878,ISOPOR 1/1 RC 2500X150X20 MODULO SUPREMO 0.495
607002879,ISOPOR 1/1 T3 1640X110X18 MODULO SUPREMO 0.946
607002880,ISOPOR 1/1 T3 2100X200X30 MODULO SUPREMO 0496/0945
607002881,ISOPOR 1/1 T3 2100X110X18 MODULO SUPREMO 0.496
607002882,ISOPOR 1/1 T3 2180X200X30 MODULO SUPREMO 496
607002883,ISOPOR 1/1 T1 350X110X20 RACK INTENSE
607002893,ISOPOR 1/1 RC 360X60X35 ESCRIV CANTO MALTA
607002894,ISOPOR 1/1 RC 1095X175X35 ESCRIV CANTO MALTA
607002895,ISOPOR 1/1 T1 540X100X20 ESCRIV CANTO MALTA
607002902,ISOPOR 1/1 T1 370X110X20 SAPATEIRA VIVARE
607002912,ISOPOR 1/1 RC 1100X100X25 PENTEADEIRA EVORA
607002913,ISOPOR 1/1 RC 500X100X25 PENTEADEIRA EVORA
607002914,ISOPOR 1/1 RC 545X50X18 PENTEADEIRA EVORA
607002915,ISOPOR 1/1 RC 450X370X25 PENTEADEIRA EVORA
607002916,ISOPOR 1/1 T1 550X100X20 PENTEADEIRA EVORA
607002919,ISOPOR 1/1 TC 500X70X20 PENTEADEIRA EVORA
607003006,TABULEIRO 1/1 ACOPLADO 700X90 ALINE
607003007,TABULEIRO 1/1 ACOPLADO 800X70 MAGIC NEW
607003008,TABULEIRO 1/2 ACOPLADO 1000X120 JUMA
607003009,TABULEIRO 2/2 ACOPLADO 1000X82 JUMA
607003010,TABULEIRO 460 X 200 X 158 ARIANA 1/1
607003043,TABULEIRO 1/1 ACOPLADO 885X113 CRIADO NEW RUBI
607003045,TABULEIRO 1/2 ACOPLADO 1200X80 DUDA
607003046,TABULEIRO 2/2 ACOPLADO 1200X68 DUDA
607003054,TABULEIRO 1/2 ACOPLADO 1200X85 LIZ
607003055,TABULEIRO 2/2 ACOPLADO 1000X62 LIZ
607003057,TABULEIRO 1/1 ACOPLADO 1390X60 CAB RUBI
607003062,TABULEIRO 1/1 ACOPLADO 895X117 PRINCESA
607003075,TABULEIRO 1/1 SIMPLES 530X430 LAT SKINNY/STAR
607003076,TABULEIRO 1/1 SIMPLES 430X680 APOIO SKINNY/STAR
607003077,TABULEIRO 1/1 SIMPLES 630X630 CENTRO SKINNY/STAR
607003086,TABULEIRO 1/2 SIMPLES 200X115 C/ DOBRA SONOSUAVE
607003087,"PERFIL PAP CARTAO L65/65/5,3 X 1000"
607003090,TABULEIRO 1/1 ACOPLADO 1200X83 ESTRELA
607003091,TABULEIRO 1/1 ACOPLADO 1000X135 APARADOR SELLER
607003094,TABULEIRO 1/1 ACOPLADO 1200X65 ITALIA
607003095,TABULEIRO 1/2 ACOPLADO 1200X105 SUBLIME
607003096,TABULEIRO 1/2 ACOPLADO 1200X140 TREND
607003097,TABULEIRO 1/2 ACOPLADO 1350X150 CAMARIM STRASS
607003110,TABULEIRO 1/1 ACOPLADO 1080X105 ATRAENTE
607003112,TABULEIRO 1/1 SIMPLES 660X660 LAT ALTA SUPREME
607003113,TABULEIRO 1/1 SIMPLES 500X500 LAT BAIXA SUPREME
607003114,TABULEIRO 1/1 SIMPLES 690X690 CENTRO SUPREME
607003116,TABULEIRO 1/1 ACOPLADO 700X127 BUFF 3 PT PARIS/PRI
607003117,TABULEIRO 1/1 ACOPLADO 700X189 BUFFET 2 PT PIX
607003119,TABULEIRO 1/1 ACOPLADO 650X89 OTTO
607003120,TABULEIRO 1/1 ACOPLADO 600X113 LOUISE
607003121,TABULEIRO 1/1 ACOPLADO 650X72 ENCANTO
607003122,TABULEIRO 1/1 ACOPLADO 650X150 BUFFET 2 PT PARIS
607003123,TABULEIRO 1/1 ACOPLADO 700X85 TURIM
607003124,TABULEIRO 1/1 ACOPLADO 950X88 CAMARIM DIMANTE
607003125,TABULEIRO 1/1 ACOPLADO 650X145 HALL
607003126,TABULEIRO 1/1 ACOPLADO 750X190 CHARLOTTE
607003127,TABULEIRO 1/1 ACOPLADO 1200X60 DIJON
607003128,TABULEIRO 1/1 ACOPLADO 600X100 MESA CAB SLIM
607003129,TABULEIRO 1/1 ACOPLADO 700X73 ASTRAL
607003130,TABULEIRO 1/1 ACOPLADO 700X62 PAINEL LIFE 1.36
607003131,TABULEIRO 1/1 ACOPLADO 600X102 APARADOR LIFE 1.36
607003132,TABULEIRO 1/1 ACOPLADO 700X57 PAINEL LIFE 1.8
607003133,TABULEIRO 1/1 ACOPLADO 600X102 APARADOR LIFE 1.8
607003134,TABULEIRO 1/1 INT VINCADO 370X250 RETALHO ENCANTO
607003135,TABULEIRO 1/1 ACOPLADO 650X120 BUFFET VENEZA
607003136,TABULEIRO 1/2 ACOPLADO 700X150 COMODA SAP DUBAI
607003137,TABULEIRO 2/2 ACOPLADO 700X51 COMODA SAP DUBAI
607003138,TABULEIRO 1/1 ACOPLADO 700X125 BUFFET CAJUEIRO
607003139,TABULEIRO 1/1 ACOPLADO 700X80 BALCAO THOR
607003141,TABULEIRO 1/1 ACOPLADO 700X155 LIVREIRO THOR
607003142,TABULEIRO 1/1 ACOPLADO 1900X52 PAINEL INTENSE
607003143,TABULEIRO 1/1 ACOPLADO 1280X135 BUFFET CLASSIC
607003144,TABULEIRO 1/2 ACOPLADO 1200X88 BERCO 5 GAV GOLDEN
607003145,TABULEIRO 2/2 ACOPLADO 900X90 BERCO 5 GAV GOLDEN
607003146,TABULEIRO 1/1 ACOPLADO 700X90 APARADOR RUBI (QUALI
607003147,TABULEIRO 1/1 ACOPLADO 700X132 ARMARIO JESSICA
607003148,TABULEIRO 1/1 ACOPLADO 1600X105 ESCRIVANINHA PRISM
607003149,TABULEIRO 1/1 ACOPLADO 1600 X 131 CANTINHO CAFE SI
607003150,TABULEIRO 1/1 ACOPLADO 1400X78 ESCRIV TAURUS
607003151,TABULEIRO 1/1 ACOPLADO 2000X102 LIVREIRO TAURUS
607003153,TABULEIRO 1/1 ACOPLADO 1500X75 BELLA
607003154,TABULEIRO 1/2-2/2-2/3 ACOPLADO 1600X78 SUPREMO 2.3
607003155,TABULEIRO 1/3 ACOPLADO 1600X79 HOME ANTARES 1.8
607003156,TABULEIRO 2/3 ACOPLADO 1600X50 ANTARES 1.8
607003157,TABULEIRO 3/3 ACOPLADO 1400X65 HOME SUPREMO 2.3
607003158,TABULEIRO 1/2-1/3 ACOPLADO 1600X55 SUPREMO 1.8
607003159,TABULEIRO 2/2-2/3 ACOPLADO 1600X78 SUPREMO 1.8
607003160,TABULEIRO 3/3 ACOPLADO 1400X65 SUPREMO/ANTARES 1.8
607003161,TABULEIRO 1/1 ACOPLADO 1400X125 BUFFET 4 PT PRISM
607003162,TABULEIRO 1/1 ACOPLADO 1150X141 BUFFET 2 PT PRISM
607003163,TABULEIRO 1/1 ACOPLADO 1350X165 BALCAO PRISM
607003164,TABULEIRO 1/1 ACOPLADO 1400X153 ARMARIO PRISM
607003165,TABULEIRO 1/1 ACOPLADO 1400X117 RACK PRISM
607003167,TABULEIRO 1/1 ACOPLADO 1200X53 MESA CENTRO PRISM
607003168,TABULEIRO 1/1 ACOPLADO 900X46 MESA LATERAL PRISM
607003169,TABULEIRO 1/1 ACOPLADO 700X80 RACK NATURE
607003170,TABULEIRO 1/1 ACOPLADO 700X85 RACK SHOW
607003171,TABULEIRO 1/1 ACOPLADO 1200X83 PENTEADEIRA LAURA
607003172,TABULEIRO 1/1 ACOPLADO 1400X55 MOD SUPREMO 0.496
607003173,TABULEIRO 1/1 ACOPLADO 1400X80 MOD SUPREMO 0.945
607003174,TABULEIRO 1/1 ACOPLADO 1200X110 RACK SIRIUS 0.9
607003175,TABULEIRO 1/1 ACOPLADO 1400X93 SIRIUS 1.4/1.6
607003176,TABULEIRO 1/2 ACOPLADO 1400X74 PAINEL DELTA 2.3
607003177,TABULEIRO 2/2 ACOPLADO 1600X75 DELTA 2.3/1.8
607003178,TABULEIRO 1/2 ACOPLADO 1400X55 PAINEL DELTA 1.8
607003179,TABULEIRO 1/1 ACOPLADO 1600X58 PAINEL SIRIUS 1.6
607003180,TABULEIRO 1/2 ACOPLADO 700X67 ROUPEIRO GOLDEN
607003181,TABULEIRO 2/2 ACOPLADO 700X79 ROUPEIRO GOLDEN
607003182,TABULEIRO 1/1 ACOPLADO 700X120 COMODA GOLDEN
607003183,TABULEIRO 1/1 ACOPLADO 800X123 APARADOR VEGAS
607003184,TABULEIRO 1/1 ACOPLADO 1850X88 ESCRIVANINHA GAMER
607003185,TABULEIRO 1/1 TRIPLEX 600X108 MESA CABECEIRA SLEEP
607003186,TABULEIRO 1/1 TRIPLEX 600X118 MESA CABECEIRA PRIME
607003187,TABULEIRO 1/1 ACOPLADO 1200X128 BUFFET 3 PT PRISM
607003188,TABULEIRO 1/2 ACOPLADO 1500X91 CRISTALEIRA FLIP
607003189,TABULEIRO 2/2 ACOPLADO 1100X73 CRISTALEIRA FLIP
607003190,TABULEIRO 1/2 ACOPLADO 1600X103 BUFFET 1.8 FLIP
607003191,TABULEIRO 2/2 ACOPLADO 800X88 BUFFET FLIP 1.8
607003192,TABULEIRO 1/2 ACOPLADO 1600X108 BUFFET FLIP 1.6
607003193,TABULEIRO 2/2 ACOPLADO 800X88 BUFFET FLIP 1.6
607003194,TABULEIRO 1/1 ACOPLADO 1600X103 RACK FLIP 2.2
607003195,TABULEIRO 1/1 ACOPLADO 1600X93 RACK FLIP 1.8
607003196,TABULEIRO 1/2 ACOPLADO 1500X83 CRISTALEIRA ORION
607003197,TABULEIRO 2/2 ACOPLADO 1000X88 CRISTALEIRA ORION
607003198,TABULEIRO 1/1 ACOPLADO 1700X73 MESA GAMER GTX
607003199,TABULEIRO 1/1 ACOPLADO 1900X88 ARMARIO GAMER GTX
607003200,TABULEIRO 1/1 ACOPLADO 900X43 ESPELHEIRA VERSATIL
607003201,TABULEIRO 1/1 ACOPLADO 1100X160 CANT CAFE AURORA
607003202,TABULEIRO 1/1 ACOPLADO 650X125 MESA CAB MAVIE
607003203,TABULEIRO 1/1 ACOPLADO 2200X50 CABECEIRA VIENA
607003204,TABULEIRO 1/1 ACOPLADO 1700X73 ESCRIV ENCANTO
607003205,TABULEIRO 1/1 ACOPLADO 1900X88 ARMARIO ENCANTO
607003206,TABULEIRO 1/1 TRIPLEX 600X118 KIT 2 MESA CAB SLEEP
607003207,TABULEIRO 1/1 ACOPLADO 1600X118 RACK FLIP 1.6
607003208,TABULEIRO 1/1 ACOPLADO 1200X173 BUFFET FLIP 0.9
607003209,TABULEIRO 1/1 ACOPLADO 1200X145 BUFFET FLIP 1.2
607003210,TABULEIRO 1/2 ACOPLADO 1600X97 ANTARES 1.4
607003211,TABULEIRO 2/2 ACOPLADO 1200X77 ANTARES 1.4
607003212,TABULEIRO 1/1 ACOPLADO 1600X42 NICHO IMPACTO 2.0
607003213,TABULEIRO 1/1 ACOPLADO 1200X42 NICHO IMPACTO 1.6
607003214,TABULEIRO 1/1 ACOPLADO 1000X42 NICHO IMPACTO 1.2
607003215,TABULEIRO ACOPLADO 1600X73 PAINEL RIP IMPACTO
607003216,TABULEIRO 1/2 ACOPLADO 1600X55 PAINEL IMPACTO
607003217,TABULEIRO 2/2 ACOPLADO 1600X45 PAINEL
607003218,TABULEIRO 1/1 ACOPLADO 1200X118 RACK OASIS 1.6
607003219,TABULEIRO 1/1 ACOPLADO 1600X118 RACK OASIS 1.8
607003220,TABULEIRO 1/2 ACOPLADO 1600X73 HOME ANGEL 1.8
607003221,TABULEIRO 2/2 ACOPLADO 1600X110 HOME ANGEL 1.6/1.8
607003222,TABULEIRO 1/2 ACOPLADO 1600X68 HOME ANGEL 1.6
607003223,TABULEIRO 1/1 DUPLO 510X83 MESA CAB MADERO
607003227,TABULEIRO 1/1 ACOPLADO 1400X98 ESCRIV CANTO MALTA
607003232,TABULEIRO 1/1 ACOPLADO 1200X103 PENTEADEIRA EVORA
607005003,ISOMANTA 1/1-1/2 1000X500X0.5 VARIOS COMODA GOLDEN
607005005,ISOMANTA 1/2 1800X500X0.5 PAINEL PRISM 1.8
607005006,ISOMANTA 1/1 -1/2 1200X500X0.5 VARIOS ITENS
607005007,ISOMANTA 1/1 850X850X0.5 CENTRO PRISCILA PLUS
607005008,ISOMANTA 1/1 650X650X0.5 LATERAL PRISCILA PLUS
607005014,ISOMANTA 1/1 1600X500X0.5 PNL PRISM 1.6
607005018,ISOMANTA 1/1 600X500X0.5 CRIADO NEW RUBI
607005021,ISOMANTA 2/2 1470X500X0.5 RACK DALLAS
607005023,BOBINA ISOMANTA CORTE C/ 500 ESP 2MM (ASSISTENCIA)
607005038,ISOMANTA 1/2 1420X620X1 DUDA
607005039,ISOMANTA 2/2 830X765X1 DUDA
607005040,ISOMANTA 1/1 1755X565X0.5 PNL DALLAS
607005042,ISOMANTA 1/2 1240X600X1 LIZ
607005043,ISOMANTA 2/2 1040X600X1 LIZ
607005047,ISOMANTA 1/1 1900X470X1 BOOK
607005048,ISOMANTA 1/1 600X160X0.5 ACESS PAINEL DALLAS
607005049,ISOMANTA 1/1 1500X500X0.5 RACK OASIS
607005054,ISOMANTA 1/1 1060X500X0.5 PRINCESA
607005055,ISOMANTA 1/1 1250X450X0.5 SPACE
607005056,ISOMANTA 1/2 1700X600X0.5 ADRYAN-1/1 PAINEL SIRIUS
607005057,ISOMANTA 2/2 1700X380X0.5 ADRYAN
607005062,ISOMANTA 1/1 1750X500X0.5 ESTRELA
607005063,ISOMANTA 1/1 1050X450X0.5 SPAZIO/BALCAO PRISM
607005067,ISOMANTA 1080 X 450 X 05MM MULTIFUNCIONAL 3X1
607005068,ISOMANTA 1/1 1400X430X0.5 RACK TOPAZIO/BRITO
607005069,ISOMANTA 1/1 950X430X0.5 RACK YAN
607005071,ISOMANTA 1/1 1400X550X0.5 PNL TOPAZIO/ESCIV PRISM
607005072,ISOMANTA 1/1 950X480X0.5 PNL YAN/VERSATIL/SIRIUS
607005076,ISOMANTA 1/1 950X580X0.5 YASMIM
607005079,ISOMANTA 1/2 600X600X0.5 LUNA 530
607005080,ISOMANTA 1/1 1850X450X0.5 RACK PRISM 1.8
607005081,ISOMANTA 1/1 1650X400X0.5 RACK PRISM/MARS 1.6
607005086,"ISOMANTA 1830 X 350 X 0,5MM HOME SUSPENSO PARIS"
607005087,"ISOMANTA 1650 X 540 X 0,5MM HOME SUSPENSO PARIS"
607005088,ISOMANTA 1/1 950X500X0.05 ACONCHEGO 1/2 ROUP GOLDE
607005089,"ISOMANTA 550 X 550 X 0,5MM MESA LAT C/ESP ADAPT"
607005091,ISOMANTA 1/1 2050X540X0.5 EXPOSITOR PATRIMAR
607005093,ISOMANTA 2/2 1350X750X0.5 SONOSUAVE/ARCO IRIS
607005094,ISOMANTA 1/2 950X700X0.5 SONOSUAVE/ARCO IRIS
607005095,ISOMANTA 1/2 1460X730X0.5 CTO LEG/EVOL/SKINNY
607005096,ISOMANTA 1/2 1200X600X0.5 APOIO LEG/EVOL/SKINNY
607005097,ISOMANTA 1/1 1250X400X0.5 MAGIC NEW
607005098,ISOMANTA 1/2 1150X500X0.5 JUMA N/AP SELLER/VERO
607005099,ISOMANTA 1/1 1300X500X0.5 COMP MILLION
607005100,ISOMANTA 1/1 1850X400X0.5 LIVREIRO ENCANTO
607005103,ISOMANTA 1/1 1850X500X0.5 PNL MARS 1.8
607005105,ISOMANTA 1/1 1400X500X0.5 PNL MARS 1.36/PRISM 1.4
607005108,ISOMANTA 1/2 1250X500X0.5 CAMARIM STRASS
607005109,ISOMANTA 1/2 820X420X0.5 CRISTALEIRA SELLER
607005110,ISOMANTA 1/1 1400X400X0.5 PRISM 1.4/SELLER 2/2
607005111,ISOMANTA 1/2 1750X380X0.5 SAPATEIRA LISBOA
607005112,ISOMANTA 2/2 1750X500X0.5 SAPATEIRA LISBOA
607005113,ISOMANTA 1/1 950X450X0.5 BUFFET 3PT PARIS/PRIME
607005115,ISOMANTA 1/1 480X350X0.5 NICHO MILLION
607005116,ISOMANTA 1/1 850X520X0.5 BAR LEBLON
607005118,ISOMANTA 2/2 1060X720X0.5 CAMARIM STRASS
607005119,ISOMANTA 1/2 1880X380X0.5 SUBLIME
607005120,ISOMANTA 1/1 - 2/2 1900X600X0.5 DIJON/SUBLIME
607005121,ISOMANTA 1/2 1650X350X0.5 TREND
607005122,ISOMANTA 2/2 1650X560X0.5 TREND
607005123,ISOMANTA 1/2 980X520X0.5 CAMARIM ELOA
607005124,ISOMANTA 2/2 1450X780X0.5 CAMARIM ELOA
607005125,ISOMANTA 1/2 920X520X0.5 CAMARIM MEL
607005126,ISOMANTA 2/2 1050X780X0.5 CAMARIM MEL
607005129,ISOMANTA 1/1 1420X450X0.5 EST HAMPTON/ARMARIO PRIS
607005131,ISOMANTA 1/1 1050X600X0.5 APARA/SAPAT HAMPTON
607005133,ISOMANTA 1/1 980X580X0.5 ESCRIV HAMPTON 35.43
607005134,ISOMANTA 1/2 740X600X0.5 ARMARIO HAMPTON
607005135,ISOMANTA 2/2 1420X560X05 ARMARIO HAMPTON
607005137,ISOMANTA 1/1 900X150X0.5 FERRO EXPORTACAO
607005138,ISOMANTA 1/2 1540X750X0.5 CENTRO LUNA 670/LINS
607005139,ISOMANTA 1/2 1350X660X0.5 CENTRO LUNA 590/LINS
607005140,ISOMANTA 1/2 1250X600X0.5 APOIO LUNA 530/LINS
607005142,ISOMANTA 1/2 1050X520X0.5 LATERAL LUNA 440/LINS
607005143,BOBINA ISOMANTA 300 X 1500 C/500MM PIC 200MM
607005144,ISOMANTA 1/1 850X370X0.5 MADERO
607005145,ISOMANTA 1/1 950X550X0.5 CENTRO PRISM/LAILA
607005147,ISOMANTA 1/1 1650X500X0.5 PNL MARSELHA 1.6
607005148,ISOMANTA 1/1 1400X400X0.5 RACK MARSELHA 1.36
607005149,ISOMANTA 1/1 1700X450X0.5 BUFFET 4 PT PRISM
607005150,ISOMANTA 1/1 900X450X0.5 BUF 2 PT PRISM/LONDRES
607005151,ISOMANTA 1/1 550X500X0.5 LATERAL PRISM
607005153,ISOMANTA 1/1 600X420X0.05 MESA CAB SLIM
607005154,ISOMANTA 1/1 500X500X0.05 MESA CANTO/LAT SLIM
607005155,ISOMANTA 1/1 670X380X0.05 BUFFET 2 PT PIX
607005156,ISOMANTA 1/1 700X450X0.05 BUFFET 2 PT PARIS
607005157,ISOMANTA 1/1 1000X450X0.05 RACK SIRIUS 09
607005158,ISOMANTA 1/1 1000X400X0.05 HALL/LOUISE
607005159,ISOMANTA 1/1 1300X750X0.05 CAMARIM DIAMANTE
607005160,ISOMANTA 1/1 1130X450X0.05 CHARLOTTE
607005161,ISOMANTA 1/1 1450X500X0.05 PNL ATRAL/LIFE 1.36
607005162,ISOMANTA 1/1 1450X320X0.05 APARADOR LIFE 1.36
607005163,ISOMANTA 1/1 1900X500X0.05 PNL LIFE 1.8
607005164,ISOMANTA 1/1 1900X320X0.05 APARADOR LIFE 1.8
607005165,"ISOMANTA 1/1 760X500X1,0 BOMBE PREMIER"
607005166,ISOMANTA 1/1 460X410X0.05 MESA CABAECEIRA BILL
607005167,ISOMANTA 1/1 800X400X0.05 BUFFET VENEZA
607005168,ISOMANTA 1/2 1000X430X0.05 COMODA SAPATEIRA DUBAI
607005169,ISOMANTA 2/2 1900X520X0.05 COMODA SAPATEIRA DUBAI
607005170,ISOMANTA 1/1 1300X500X0.05 BUFFET CAJUEIRO
607005171,ISOMANTA 1/1 1000X350X0.05 THOR/ARMARIO JESSICA
607005172,ISOMANTA 1/1 1460X600X0.05PAINEL INTENSE/HOME ANG
607005175,ISOMANTA 1/1 1000X430X0.05 BUFFET CLASSIC
607005176,ISOMANTA 1/2 1000X800X0.05 BERCO 5 GAV GOLDEN
607005177,ISOMANTA 2/2 1400X750X0.05 BERCO 5 GAV GOLDEN
607005178,ISOMANTA 1/1 760X410X0.05 APARADOR RUBI
607005179,ISOMANTA 1/1 1500X460X0.05 CANTINHO CAFE SIENA
607005180,ISOMANTA 1/1 1350X600X0.05 ESCR TAURUS/BUFF FLIP12
607005181,ISOMANTA 1/1 1850X400X0.05 LIVREIRO TAURUS
607005182,ISOMANTA 1/1 1350X500X0.05 ESCRIVANINHA BELLA
607005183,ISOMANTA 1/3-2/3 2600X530X0.05 SUPREMO 2.3/1.8
607005184,ISOMANTA 1/2-1/3-2/3 1900X530X0.05 HOME ANTARES
607005185,ISOMANTA 3/3 2100X360X0.05 HOME SUPREMO 2.3
607005186,ISOMANTA 3/3 1700X360X0.05 SUPREMO/ANTARES 1.8
607005187,ISOMANTA 1/1 1450X450X0.05 RACK NATURE
607005188,ISOMANTA 1/1 1500X600X0.05 ESCRIVANINHA PRISM
607005189,ISOMANTA 1/1 780X780X0.05 PENTEADEIRA LAURA
607005190,ISOMANTA 1/1 1460X450X0.05 RACK SIRIUS 1.4
607005191,ISOMANTA 1/1-2/2 2300X520X.05 PAINEL DELTA 2.3/1.8
607005192,ISOMANTA 2/2 1950X500X0.05 ROUPEIRO GOLDEN
607005193,ISOMANTA 1/2 2620X1000X0.05 EXPOSITOR U
607005194,ISOMANTA 2/2 2300X700X0.05 EXPOSITOR U
607005195,ISOMANTA 1/1 1620X700X0.05 EXPOSITOR RETO
607005196,ISOMANTA 1/1 800X450X0.05 APARADOR VEGAS
607005197,ISOMANTA 1/1 1440X500X0.05 ESCRIVANINHA GAMER
607005198,ISOMANTA 1/1 750X450X0.05 KIT 2 MESA CAB SLEEP
607005199,ISOMANTA 1/1 1000X500X0.05 PAINEL MILAO
607005200,ISOMANTA 1/1 530X410X0.05 MESA CABECEIRA PRIME
607005201,ISOMANTA 1/1 1850X380X0.05 MULTIUSO RYAN
607005202,ISOMANTA 1/1 1880X350X0.05 MULTIUSO CAUE
607005203,ISOMANTA 1/1 1300X470X0.5 BUFFET 3 PT PRISM
607005204,ISOMANTA 1/2 1460X430X0.05 CRISTALEIRA FLIP
607005205,ISOMANTA 2/2 1000X470X0.05 CRISTALEIRA FLIP
607005206,ISOMANTA 1/2 1900X500X0.05 BUFFET FLIP 1.8
607005207,ISOMANTA 2/2 700X480X0.05 BUFFET FLIP 1.8
607005208,ISOMANTA 1/2 1700X500X0.05 BUFF FLIP 1.6/OASIS 1.8
607005209,ISOMANTA 2/2 700X450X0.05 BUFFET FLIP 1.6
607005210,ISOMANTA 1/1 2300X450X0.5 RACK FLIP 2.2
607005211,ISOMANTA 1/1 1900X450X0.05 RACK FLIP 1.8
607005212,ISOMANTA 1/2 1460X430X0.05 CRISTALEIRA ORION
607005213,ISOMANTA 2/2 870X430X0.05 CRISTALEIRA ORION
607005214,ISOMANTA 1/1 1460X600X0.05 MESA GAMER GTX/ENCANTO
607005215,ISOMANTA 1/1 1900X370X0.05 ARMARIO GTX/ENCANTO
607005216,ISOMANTA 1/1 700X450X0.05 ESPELHEIRA VERSATIL
607005217,ISOMANTA 1/1 900X430X0.05 CANTINHO DO CAFE AURORA
607005218,ISOMANTA 1/1 500X380X0.05 MESA CABECEIRA MAVIE
607005219,ISOMANTA 1/1 550X550X0.05 MESA CENTRO SLIM
607005220,ISOMANTA 1/1 1800X380X0.05 RACK JOAQUIM
607005221,ISOMANTA 1/1 2030X700X0.05 CABECEIRA VIENA
607005222,ISOMANTA 1/2 2650X700X0.5 EXPOSITOR PATRIMAR II
607005223,ISOMANTA 2/2 2500X700X0.5 EXPOSITOR PATRIMAR II
607005224,ISOMANTA 1/1 950X400X0.05 MESA CABECEIRA SLEEP
607005225,ISOMANTA 1/1 730X730X0.05 MESA CENTRO EVOLUTION
607005226,ISOMANTA 1/1 600X600X0.05 MESA APOIO EVOLUTION
607005227,ISOMANTA 1/1 500X500X0.05 MESA LATERAL EVOLUTION
607005228,ISOMANTA 1/1 750X750X0.5 MESA CENTRO LUNA 670
607005229,ISOMANTA 1/1 660X660X0.5 MESA CENTRO LUNA 590
607005230,ISOMANTA 1/1 600X600X0.5 MESA APOIO LUNA 530
607005231,ISOMANTA 1/1 520X520X0.5 MESA LATERAL LUNA 440
607005232,ISOMANTA 1/1 960X500X0.05 BUFFET FLIP 0.9
607005233,ISOMANTA 2/2 1300X360X0.05 HOME ANTARES 1.4
607005234,ISOMANTA 1/2-2/2 2300X530X.05 PAINEL RIP IMPACTO
607005235,ISOMANTA 1/2 1720X600X0.05 HOME ANGEL 1.8
607005236,ISOMANTA 1/1 1200X400 RACK INTENSE
607005237,ISOMANTA 1/1 400X350 MESA CABECEIRA MADERO
607005243,ISOMANTA 1/1 750X560X5MM PENTEADEIRA EVORA
707001006,TAMPO 900X500X25 MDF 1 OFF WHITE
707001021,TAMPO 900X500X25 MDF 1 BRANCO AC
707001070,TAMPO 900X500X25 MDF 1 PRETO ACE
711001006,TAMPO 600X600X25 MDF 1 OFF WHITE
711001070,TAMPO 600X600X25 MDF 1 PRETO ACETINADO
711001073,TAMPO 600X600X25 MDF 1 CUMARU
712001006,TAMPO 675X675X25 MDF 1 OFF WHITE
712001070,TAMPO 675X675X25 MDF 1 PRETO ACETINADO
712001073,TAMPO 675X675X25 MDF 1 CUMARU
713001006,TAMPO 450X450X25 MDF 1 OFF WHITE
713001070,TAMPO 450X450X25 MDF 1 PRETO ACETINADO
713001073,TAMPO 450X450X25 MDF 1 CUMARU
714001006,TAMPO 530X530X25 MDF 1 OFF WHITE
714001070,TAMPO 530X530X25 MDF 1 PRETO ACETINADO
714001073,TAMPO 530X530X25 MDF 1 CUMARU
715001001,TAMPO 650X650X15 MDF 1 BRANCO
715001006,TAMPO 650X650X15 MDF 1 OFF WHITE
715001077,TAMPO 650X650X15 MDF 1 NATURE
715001083,TAMPO 650X650X15 MDF 1 MENTA FOSCO
715001084,TAMPO 650X650X15 MDF 1 MARSALA FOSCO
716001001,TAMPO 450X450X15 MDF 1 BRANCO
716001006,TAMPO 450X450X15 MDF 1 OFF WHITE
716001077,TAMPO 450X450X15 MDF 1 NATURE
716001083,TAMPO 450X450X15 MDF 1 MENTA FOSCO
716001084,TAMPO 450X450X15 MDF 1 MARSALA FOSCO
717001001,TAMPO 450X450X15 MDF 1 BRANCO
717001006,TAMPO 450X450X15 MDF 1 OFF WHITE
717001077,TAMPO 450X450X15 MDF 1 NATURE
717001083,TAMPO 450X450X15 MDF 1 MENTA FOSCO
717001084,TAMPO 450X450X15 MDF 1 MARSALA FOSCO
718001006,1.36 BASE 1360X380X15 MDP 1 OFF WHITE
